"","baseMean","log2FoldChange","lfcSE","pvalue","padj","adjusted_padj"
"Egf",14.4091885852059,-0.00561086447037574,0.24619721729894,0.952508310844392,0.977880499775969,0.999988888678969
"Gm16973",100.685952301515,0.00800262176323878,0.162396490148832,0.952528347793928,0.977880499775969,0.999988888678969
"Fgfr1op2",3122.62214088956,0.00427077062825269,0.0705918654674525,0.952151063209846,0.977880499775969,0.999988888678969
"Ap3s2",1285.26431599714,-0.0044692030725741,0.0761189743630679,0.952809714496543,0.977880499775969,0.999988888678969
"Prr3",307.931414628219,0.00627879702029524,0.112582433245581,0.952269430020028,0.977880499775969,0.999988888678969
"Pkmyt1",599.196844178306,-0.00632517506611712,0.122548443910167,0.95277055714127,0.977880499775969,0.999988888678969
"Cog1",1332.80919917798,-0.00559327059439398,0.111132117753702,0.952886265020639,0.977880499775969,0.999988888678969
"Plbd1",16.071329197606,0.00703960524111133,0.239513395223494,0.952439555897652,0.977880499775969,0.999988888678969
"Rabepk",367.188575529625,-0.00676884487756443,0.134304070977201,0.952148732162701,0.977880499775969,0.999988888678969
"Ssbp2",5.30166703220893,-0.00449029268633029,0.257282170864164,0.953061839659365,0.977982944829285,0.999988888678969
"Dennd1a",1961.46609130737,-0.00876608209419868,0.144920271265613,0.95325061133875,0.978021189049158,0.999988888678969
"Hook2",320.532554549502,0.00824754645690888,0.14698537918147,0.953236467891246,0.978021189049158,0.999988888678969
"Gm10638",4.51230194049983,-0.00423111623110406,0.258659449649169,0.953421053463582,0.978118333036815,0.999988888678969
"Pnma1",4.10139113955917,-0.00349328251027762,0.26155107690023,0.95362131405162,0.978246050033407,0.999988888678969
"Sptbn4",7.74273776156404,0.00640036583174266,0.24441630944662,0.953791564352291,0.978265243672738,0.999988888678969
"Gm12359",18.0478216896826,0.00719812879947657,0.233399391779371,0.953745518363736,0.978265243672738,0.999988888678969
"Cdk10",713.037640451301,-0.00549946771658719,0.118949595791729,0.954267562519537,0.978520252536712,0.999988888678969
"Hadha",10757.3347553507,-0.000143909695745004,0.0519123928819854,0.954156991715962,0.978520252536712,0.999988888678969
"Slc25a11",3779.6785244378,-0.00420575413957232,0.081880680562392,0.954222293004524,0.978520252536712,0.999988888678969
"Znhit2",571.229407875548,-0.00521801141338053,0.0975712083934595,0.954634806564372,0.978819090498142,0.999988888678969
"Pex10",166.346634870757,-0.00630087825927027,0.134491836372992,0.955076226108587,0.978822379995018,0.999988888678969
"Sdhaf3",90.0982638347832,0.00703342158073415,0.170794036923524,0.954980646177573,0.978822379995018,0.999988888678969
"Zmym4",766.076368488928,0.00616339491344453,0.116683718676425,0.954965756142954,0.978822379995018,0.999988888678969
"Arl2bp",431.057070476758,0.00824301619473465,0.17047428351748,0.954949772368286,0.978822379995018,0.999988888678969
"Adgre4",92.7947700672733,0.00573083337404356,0.253428091813497,0.955084535838296,0.978822379995018,0.999988888678969
"Mesp2",5.43353524325473,0.00465827280690539,0.25599122313457,0.955092893128126,0.978822379995018,0.999988888678969
"Slc16a4",4.33350846548039,0.00351326652264839,0.262104627643443,0.955570613834405,0.97923424043305,0.999988888678969
"Lin37",588.758841482295,0.00685173536627587,0.131475066409915,0.9558143912249,0.979328593373913,0.999988888678969
"Ufsp1",55.5031676781492,-0.00697685524861848,0.191268939070587,0.955757487913488,0.979328593373913,0.999988888678969
"Abhd16a",2174.91176501782,0.00458574001756982,0.0852105242504815,0.955920733096515,0.97935983058317,0.999988888678969
"Dnah3",9.20718445099072,-0.00441833972119936,0.252325238816105,0.956093572547998,0.979459185524653,0.999988888678969
"Cdc42bpa",497.239283990391,0.00745553157618902,0.166507950666217,0.956184967020769,0.979475095938206,0.999988888678969
"Tmem161a",773.096475594126,-0.00447877190870937,0.0884676052884698,0.956407063339529,0.979491298140047,0.999988888678969
"Slc25a18",10.5529744896815,0.00649778474060569,0.242581502841776,0.956428378564912,0.979491298140047,0.999988888678969
"Ddx19a",1282.16775828548,0.00367686635024973,0.0728536982899328,0.956391391928727,0.979491298140047,0.999988888678969
"Wrap73",413.298154662482,-0.00568268149044597,0.108211955806223,0.956560868074244,0.979549283606168,0.999988888678969
"Klf1",4.80251973725395,0.00439636793707388,0.256379285952155,0.956736155586664,0.97957339451066,0.999988888678969
"Vcpip1",1879.13015997669,0.00557424734339229,0.109487476675083,0.956709934625745,0.97957339451066,0.999988888678969
"Rtcb",4111.87846215223,0.00759767204275842,0.0953044456604957,0.956854589431628,0.979616969641722,0.999988888678969
"Tmbim6",34801.13011001,0.0121304202345355,0.090577001886264,0.956939575836334,0.97962629746455,0.999988888678969
"Agtpbp1",1577.95172467752,0.00724312317205834,0.0979367402221755,0.957049346159609,0.979660993282067,0.999988888678969
"G3bp1",6261.21657906185,-0.00194063007709033,0.0669064616712101,0.957432511961103,0.979860569479677,0.999988888678969
"Gm12992",12.3446531114117,0.00596394839628442,0.243633645627365,0.957566700387645,0.979860569479677,0.999988888678969
"Dhtkd1",5.44651081770352,0.00471621881984608,0.253732682333061,0.957623783261914,0.979860569479677,0.999988888678969
"Nup43",222.099022380084,-0.00714491749417857,0.13656297542058,0.957361096274608,0.979860569479677,0.999988888678969
"Camkmt",277.510287438772,-0.00574190530836459,0.128479565620684,0.957593467753513,0.979860569479677,0.999988888678969
"Tnfrsf1a",7090.12815133855,0.00417206973557825,0.0787745435945342,0.957786033039492,0.979948924048885,0.999988888678969
"Mnat1",407.906585574225,-0.00613337117378796,0.129323272063533,0.95789392049024,0.979981648767788,0.999988888678969
"Sgo2a",268.146048236512,0.00701452943773849,0.147179830173536,0.958009936356289,0.980022683487524,0.999988888678969
"Tjp1",3.99988700925693,0.00411234405971126,0.259719424857183,0.958322947069343,0.98026521705057,0.999988888678969
"Wdr36",1317.8713683178,-0.00301136853933622,0.0937608904320133,0.958553821436364,0.980358668881445,0.999988888678969
"Gpc1",7.48273543828872,0.00487344166438559,0.251796466998918,0.958566171168721,0.980358668881445,0.999988888678969
"Hnrnpr",1810.7315539049,0.00486185860852275,0.0846650369340066,0.95898789494978,0.98040299122695,0.999988888678969
"Dync2li1",16.9243780232178,-0.00560291843951148,0.226217462187551,0.958897791649611,0.98040299122695,0.999988888678969
"Herpud2",1584.88817891206,0.00538475366437655,0.0831764002693544,0.958989185671533,0.98040299122695,0.999988888678969
"Dynlt1b",23.0845118992957,0.00693109672465021,0.226771409802084,0.958786181393528,0.98040299122695,0.999988888678969
"Snord100",12.4351811421446,0.00473386066492394,0.244909848913148,0.958717772364334,0.98040299122695,0.999988888678969
"Cpsf4",875.733323592132,-0.0052401861036655,0.116585116649669,0.959557598664786,0.980906425681794,0.999988888678969
"Tbc1d15",2908.48529411924,-0.00430188124807572,0.0930555817503395,0.959853003060242,0.981049988036297,0.999988888678969
"Jade3",119.15553663119,-0.00638835009211977,0.183290879878613,0.959925993250913,0.981049988036297,0.999988888678969
"Plekhf2",2386.15840261747,0.00523432821792041,0.0794899345155988,0.959856221743913,0.981049988036297,0.999988888678969
"Tpgs2",497.337140471828,-0.00436966047417289,0.0923137165605151,0.960533012242092,0.981126718438106,0.999988888678969
"Hsf2",399.891920431305,0.00549448836743582,0.123077850030559,0.960283648714769,0.981126718438106,0.999988888678969
"Epop",173.110856304424,0.00746994771332731,0.158028225757673,0.960380360593058,0.981126718438106,0.999988888678969
"Med4",612.060343591911,0.00435541468447624,0.105656309577601,0.960335225712201,0.981126718438106,0.999988888678969
"Mir24-2",12.5417552698477,0.00584031931149448,0.246273332372304,0.960496788370368,0.981126718438106,0.999988888678969
"Gas5",1071.93440146675,0.00623823295987704,0.130234482854075,0.960383423760546,0.981126718438106,0.999988888678969
"Lzic",646.37181987689,0.0010022991779284,0.0796568236252054,0.960408344268273,0.981126718438106,0.999988888678969
"Nfib",4.52153141721752,-0.00362819986482386,0.256351099146816,0.961062089415359,0.981589481563302,0.999988888678969
"Lrrc56",122.192635275856,0.00651909104465179,0.159393075258155,0.961482806750335,0.981739313646843,0.999988888678969
"Xpnpep3",455.975606861848,0.00536539214977265,0.122408814782581,0.961466385949423,0.981739313646843,0.999988888678969
"D630044L22Rik",48.711367020225,0.00694292057752133,0.199562002855857,0.961588983066995,0.981739313646843,0.999988888678969
"Ranbp10",1101.9052196091,0.00507772770442098,0.110382026172804,0.961546894926508,0.981739313646843,0.999988888678969
"Opa3",1585.27835895159,-0.00330521261474949,0.096738264199511,0.961530135048285,0.981739313646843,0.999988888678969
"Ccdc74a",16.107519542265,0.00646530992246821,0.235274537121114,0.96174262486714,0.981818536384885,0.999988888678969
"2700012I20Rik",12.8899369651094,0.00555069230258377,0.239715508723727,0.962003112280627,0.982006813935418,0.999988888678969
"Nup88",1800.45596144661,-0.00250897478153615,0.0844776390416702,0.962417779242267,0.982274778481969,0.999988888678969
"Aqp3",39.7244625432855,-0.00582372957937153,0.219374482116964,0.962347842645671,0.982274778481969,0.999988888678969
"Lpar6",33.4121776957001,0.00638529983149218,0.217666928469296,0.962681265563292,0.982466035861803,0.999988888678969
"Gdf11",3.65446156584361,-0.00350240097706385,0.260359004900187,0.962821372322746,0.982531357734664,0.999988888678969
"Bcl10",1700.81282091854,0.00650889224599392,0.120114046167366,0.963030591910618,0.982589534705073,0.999988888678969
"Gnl2",1565.90745243634,-0.00217960122223954,0.0991966461434726,0.962976242453765,0.982589534705073,0.999988888678969
"Lrig1",4.97652206779023,0.00384978736863249,0.257325088936689,0.963307172924907,0.982794066347963,0.999988888678969
"Cd151",1925.09974326182,-0.00479685343735897,0.0918525658006462,0.963641146949998,0.982979446019706,0.999988888678969
"Slc7a6os",760.40838275596,0.0051724297094915,0.113821905136665,0.963572893798635,0.982979446019706,0.999988888678969
"Birc2",730.199945813455,0.00673608264845154,0.150485398765242,0.964147056342757,0.983417810431454,0.999988888678969
"Tyw1",783.496247689204,0.00213717185664686,0.0850752715321847,0.964458328337842,0.983657593583212,0.999988888678969
"Trmt12",246.750497193041,0.00537829485499605,0.128068064939159,0.965271875906555,0.984409572656361,0.999988888678969
"Mogs",2537.63096660227,-0.00204802400832062,0.078900183660457,0.965367441527596,0.984429273956465,0.999988888678969
"Mettl8",303.50931400267,0.00443292515240596,0.118699088710116,0.965540189680507,0.984527672481837,0.999988888678969
"Avpr2",4.36897682906462,-0.00206148361914059,0.262620032378567,0.965784289467157,0.984698804494232,0.999988888678969
"Ube2i",2384.00657540904,-0.00221563106860017,0.0683471991764882,0.965882998656199,0.984721683168839,0.999988888678969
"Rpp40",226.763229174973,-0.00532403998532408,0.161172503169472,0.966192975654636,0.9849066755454,0.999988888678969
"Prps2",1091.25055148554,-0.00403805244571479,0.0872262084265487,0.96621702056061,0.9849066755454,0.999988888678969
"Nom1",1045.41197958901,0.0035912613601404,0.084283889022712,0.966348677270575,0.984963114568595,0.999988888678969
"Lrrc24",25.1100120424572,0.00646345501624864,0.21136981572605,0.96652936683229,0.985069518090598,0.999988888678969
"Rab36",11.12377931978,0.00463130895740695,0.246592534389399,0.966756039464588,0.985167455150654,0.999988888678969
"Wdr7",1881.87013644638,-0.00440797742457914,0.148055569311274,0.966778069611865,0.985167455150654,0.999988888678969
"Plekhg1",5713.86862667785,-0.00346548980702057,0.133276761075525,0.966928912511572,0.985172454045411,0.999988888678969
"Ankrd37",6.6527903967465,0.00391884775364067,0.25326716663382,0.966935584978967,0.985172454045411,0.999988888678969
"Hmgb1",2626.27807387558,0.00598070979367734,0.111966752556757,0.9675577342921,0.98549525934406,0.999988888678969
"Prss36",43.0221076585578,0.00541607221995738,0.200173052323864,0.967346228559696,0.98549525934406,0.999988888678969
"Ift172",450.266565694651,-0.00459085444658543,0.125832496739286,0.967498178501426,0.98549525934406,0.999988888678969
"Ofd1",288.917100084913,0.00561190102316811,0.149411466930984,0.967471176957423,0.98549525934406,0.999988888678969
"Mfap1b",228.261988759485,0.00515113901836069,0.148544876687859,0.967936764340309,0.985676077209534,0.999988888678969
"Efhc1",7.00178647588172,-0.0028049893912613,0.253657115998807,0.967964292691478,0.985676077209534,0.999988888678969
"Metap2",4225.1033744031,0.00089811851034984,0.0815714654423935,0.96781503452739,0.985676077209534,0.999988888678969
"Yars2",387.816421759243,0.00383297005116236,0.11722069812388,0.968708633626956,0.98622912825918,0.999988888678969
"Slc22a21",36.34032309998,0.00568259326878277,0.206719544482301,0.968736566074117,0.98622912825918,0.999988888678969
"Tulp3",18.5870589460826,0.0055675964834823,0.225820379722305,0.968598211629357,0.98622912825918,0.999988888678969
"Ccdc18",42.6156031562008,0.00554022419301301,0.203742978876749,0.968957720765681,0.986376498683727,0.999988888678969
"C1s1",4.75637219012921,0.00300883353525766,0.260115752014763,0.969059368074481,0.986402199716936,0.999988888678969
"Slc25a53",23.5549106676727,-0.00498971152797877,0.214493692889695,0.969145056361087,0.986411653344738,0.999988888678969
"Pacc1",818.081361428107,-0.00204230298757168,0.0981968478989133,0.969276138980568,0.986467304932848,0.999988888678969
"Erf",522.442002423864,-0.00458248552727904,0.148446407977879,0.969980829947569,0.987028885202795,0.999988888678969
"Plcb2",8060.04386631442,0.00546451028539837,0.115871559286906,0.969916117836154,0.987028885202795,0.999988888678969
"Ccdc146",8.05779529286224,0.00340675745774978,0.255735467892284,0.970252059088127,0.987144062403173,0.999988888678969
"4430402I18Rik",3.37850602341092,-0.00196322276606846,0.262584964133898,0.970323390593964,0.987144062403173,0.999988888678969
"Pigz",4.40552857132435,-0.00287779852372963,0.255223631824924,0.97026035605685,0.987144062403173,0.999988888678969
"Cbl",2535.65944806566,0.00702930957028917,0.225617694058001,0.970781161850938,0.987356512283714,0.999988888678969
"Pcnt",1590.73277847749,0.00579425976231963,0.159180156610547,0.970781343751332,0.987356512283714,0.999988888678969
"Pum3",2331.03598326087,0.00332642477710827,0.0928330991586074,0.970812150192223,0.987356512283714,0.999988888678969
"Zfp407",555.075688122602,-0.00246756648245116,0.122107655493736,0.970838116601484,0.987356512283714,0.999988888678969
"Cgrrf1",495.459710914527,-0.00393098934835567,0.129526270860001,0.971288404152806,0.987522049300266,0.999988888678969
"3110009E18Rik",54.6098096764842,-0.00450806415582853,0.196110699275014,0.971306831698868,0.987522049300266,0.999988888678969
"Zfp319",540.952891748214,-0.00387465635664522,0.1423612387749,0.971162095835233,0.987522049300266,0.999988888678969
"1700012D01Rik",8.77417971702492,-0.00309357609811252,0.250750247561263,0.971108188302974,0.987522049300266,0.999988888678969
"Rnase4",2632.31841568163,-0.00391353967440913,0.125041714839307,0.97178914977023,0.987856839042866,0.999988888678969
"Mettl21a",464.842622217163,0.00343469776437154,0.125589728442683,0.971767737326538,0.987856839042866,0.999988888678969
"Cntrob",277.258853842561,0.0040571075138905,0.118008119557048,0.971961167859141,0.9879503434805,0.999988888678969
"Hsbp1",3540.36601726608,-0.00317091970216933,0.0980179108520149,0.972034173436046,0.9879503434805,0.999988888678969
"Gm6498",5.40718999936508,-0.00255742943304321,0.254497085677552,0.972582759610232,0.988375005548271,0.999988888678969
"Bbs4",175.832195873093,-0.00371147690498327,0.133638980014279,0.972605099952814,0.988375005548271,0.999988888678969
"Zfp263",1195.38504256659,-0.00285819124410194,0.0844307725241104,0.972693037469284,0.988386573804968,0.999988888678969
"Cebpb",13950.6289788982,-0.00228349655746509,0.14673984780485,0.973031102723869,0.988529965875579,0.999988888678969
"Tpm2",9.36050524972908,0.00320741835203963,0.251864752321024,0.973063847596061,0.988529965875579,0.999988888678969
"Xrcc2",123.727615504028,-0.00424299594912362,0.146998242456117,0.973019339757945,0.988529965875579,0.999988888678969
"Hivep1",2354.47983570912,0.00917645343047504,0.179945685790471,0.973251613969792,0.988642925882296,0.999988888678969
"P3h1",350.307722721697,0.00338786451779594,0.110432299295637,0.973819374724945,0.98914184148169,0.999988888678969
"Erap1",4568.35024679596,0.00255287987416421,0.0726771486933089,0.974205697480299,0.989209125188777,0.999988888678969
"Arfrp1",1214.49948356353,0.00280203121061068,0.0944488510194434,0.974114832742662,0.989209125188777,0.999988888678969
"Aatf",984.485877547759,0.00233882022798051,0.109126964474355,0.974345321433326,0.989209125188777,0.999988888678969
"Ywhag",9290.53324728733,0.00159720399379885,0.0862284315974561,0.974327069049667,0.989209125188777,0.999988888678969
"Ccdc80",3497.81794822986,-0.00472497154987451,0.14568914373571,0.974078300324893,0.989209125188777,0.999988888678969
"Ttll4",707.114827392892,0.00407738026564193,0.129279065032436,0.974193536977543,0.989209125188777,0.999988888678969
"Tpgs1",809.342277149125,-0.00304978222000529,0.128922502871721,0.97454105521136,0.989330049051256,0.999988888678969
"Cnih2",19.6217655529509,-0.00306279375629713,0.243375022609704,0.975116773681473,0.989758857311439,0.999988888678969
"Gm5115",3.35915194132107,-0.00156483741896368,0.261425008536371,0.975086539667268,0.989758857311439,0.999988888678969
"Kifc3",903.545393855475,0.00481621724524594,0.150251330141963,0.975372846175288,0.989863136061087,0.999988888678969
"Adgrf3",3.63016389544857,-0.00197896213765664,0.260064238654903,0.975325001162074,0.989863136061087,0.999988888678969
"Plek2",4.99839554706754,-0.00156839080349082,0.260784874102993,0.975585387326374,0.990001016723321,0.999988888678969
"Cdc42ep2",707.760532385895,0.00449457590430244,0.171172137729733,0.975753478247089,0.990093772213782,0.999988888678969
"Akip1",433.884138559775,0.0034370477630175,0.108147726286453,0.976013410011581,0.990094580462062,0.999988888678969
"Trpt1",45.916952846524,0.00555419934531465,0.197059310667413,0.97594892757858,0.990094580462062,0.999988888678969
"Ell2",1389.16175207863,0.000392030275267647,0.125802690957392,0.975925427262535,0.990094580462062,0.999988888678969
"Myh10",9.05462482978058,0.00337027500532962,0.246704257081048,0.976061019295262,0.990094580462062,0.999988888678969
"Setd6",326.405577316983,0.00306933533328243,0.119814803185094,0.976556664586141,0.990272452291203,0.999988888678969
"Fam174a",1230.45325027607,-0.00269852615354256,0.102057136074735,0.976540466536027,0.990272452291203,0.999988888678969
"Polr1b",675.812024123976,-0.00317955358544366,0.118382469030596,0.976926669106425,0.990272452291203,0.999988888678969
"Kif21b",424.746352560848,-0.0032551938911299,0.233394717407221,0.976794270161346,0.990272452291203,0.999988888678969
"Tfb2m",335.531809878301,0.0027014606676877,0.0979550313548541,0.976646459653695,0.990272452291203,0.999988888678969
"Rrp7a",1952.23399388619,-0.00125671584890772,0.0729655186999526,0.976895309675296,0.990272452291203,0.999988888678969
"Chmp7",1452.67633155374,-0.00195257422085911,0.0755238083551962,0.976670209262445,0.990272452291203,0.999988888678969
"Rabgef1",1017.53990293058,-0.00211252551254617,0.0723442712958762,0.976651926728903,0.990272452291203,0.999988888678969
"Bms1",2138.07063685604,-0.000245025514728962,0.070425529968172,0.976905286943611,0.990272452291203,0.999988888678969
"Lcp2",6977.47793264506,0.00744888737665405,0.0898798032741281,0.977302240872323,0.990497623981675,0.999988888678969
"Brd8dc",24.7891372150511,0.00346949409102116,0.216519775632857,0.977269291029825,0.990497623981675,0.999988888678969
"Nono",5812.47670280267,0.00149310952819171,0.0591338790199262,0.977579492208874,0.990611295986945,0.999988888678969
"Dusp12",398.208660100961,0.00345185346675033,0.122524283914261,0.977615829991166,0.990611295986945,0.999988888678969
"Pop7",488.374573943022,-0.00286226748552592,0.118487513693514,0.977644576985954,0.990611295986945,0.999988888678969
"Slc25a47",27.8617190723833,0.00414722106717682,0.21095244570512,0.977831865831471,0.990723316310926,0.999988888678969
"Trappc5",989.856702521068,0.00242160730534935,0.0820958970018603,0.977952639319063,0.990767932065946,0.999988888678969
"Stk36",19.7772187601374,0.0037296168922237,0.232598221502663,0.978095258197659,0.990834670740681,0.999988888678969
"Hnrnpd",3636.5681959444,0.000131472593146052,0.0963824081109477,0.978293869151073,0.990958115848855,0.999988888678969
"Cramp1l",1331.52327664042,-0.00478462289842226,0.136485080143712,0.978868325045715,0.991462222065209,0.999988888678969
"Hps1",1482.0854543817,-0.00185141851298317,0.0823925809125876,0.97906596433885,0.991529758928538,0.999988888678969
"Zfp316",296.582699953023,-0.00247723742277576,0.123034195327759,0.97924219317619,0.991529758928538,0.999988888678969
"Larp4",1699.10163911865,0.0051031664908414,0.0979976314586042,0.979224367393273,0.991529758928538,0.999988888678969
"Slc25a1",2693.92532863706,-0.00119230733397536,0.0667370369012703,0.979180001398199,0.991529758928538,0.999988888678969
"Osbpl5",50.5734384565046,0.00316982975866551,0.236294353265864,0.979374737339078,0.991553351805581,0.999988888678969
"Iba57",518.564219253061,0.00307345477024535,0.117270486143492,0.979495891017612,0.991553351805581,0.999988888678969
"Irgm2",435.422385554647,0.0026569189061978,0.10702129754796,0.979429014533029,0.991553351805581,0.999988888678969
"4921507G05Rik",3.50638446392564,-0.00137691162502636,0.260139394792574,0.979581769658959,0.991562542380778,0.999988888678969
"Gid8",1941.53841302507,0.000361409747501136,0.0657967851545194,0.979696918208098,0.991601357085666,0.999988888678969
"Csad",55.7646411961233,0.00453588296329346,0.181434285452886,0.980246630189575,0.992038411686348,0.999988888678969
"Mtrf1",220.233009599152,0.00298210007777198,0.128571379740039,0.980512909265703,0.992038411686348,0.999988888678969
"Ebag9",493.307129836669,-0.00345252219380173,0.124982651465639,0.980445530124265,0.992038411686348,0.999988888678969
"Kif15",570.255256073844,-0.00275951570273223,0.145068274245937,0.980368919800647,0.992038411686348,0.999988888678969
"1190005I06Rik",17.2857327460214,0.00299727337838004,0.248500535679033,0.980476679674364,0.992038411686348,0.999988888678969
"Lage3",513.470304023852,0.00251323500689479,0.137798371920999,0.980632012575462,0.992081171788261,0.999988888678969
"Gm9079",16.2987541061247,-0.00255869669763213,0.236652053387226,0.980844519338737,0.992095542125602,0.999988888678969
"Rab31",3616.04259376738,-0.00208940730361368,0.10426161209549,0.980953581502241,0.992095542125602,0.999988888678969
"Fam8a1",176.88597801861,0.00334877922368729,0.1623248810658,0.980866283196947,0.992095542125602,0.999988888678969
"Fam71e1",9.53619948016069,0.00257497140687916,0.250666592332717,0.980946948649537,0.992095542125602,0.999988888678969
"Ccdc34",351.666339661268,0.00309475161065308,0.134806112389639,0.981339936437005,0.992242375760387,0.999988888678969
"Ankzf1",499.072136820523,0.00143203903316492,0.126275632776374,0.981274515938879,0.992242375760387,0.999988888678969
"Fyb",35.6854404446251,0.00291840680441562,0.24814647714602,0.981268170449193,0.992242375760387,0.999988888678969
"Trmt5",401.40098468911,-0.00246966444172097,0.0982600823805402,0.981406176009615,0.992242375760387,0.999988888678969
"Rab19",956.749762957824,0.00344790657733648,0.0985324711361601,0.981672671543046,0.992434097744286,0.999988888678969
"Zfyve26",3118.10648883004,0.00307050614127653,0.147579146766777,0.981978412296974,0.992665462039323,0.999988888678969
"Marchf2",2094.23348962176,0.000295107813850506,0.0854829873506572,0.98238642586747,0.992689296734359,0.999988888678969
"Ess2",629.944009179851,0.00276332693730143,0.11821227331049,0.982253186595583,0.992689296734359,0.999988888678969
"Gm11694",7.92084262977132,0.00250737977878836,0.249161453882226,0.982340246430396,0.992689296734359,0.999988888678969
"Cdc25a",733.244354136926,-0.00279556881378228,0.106819161187644,0.982100967351428,0.992689296734359,0.999988888678969
"C4a",16.7601603875539,-0.00246508105400272,0.23483959633013,0.982315091797469,0.992689296734359,0.999988888678969
"Gins4",1075.76198588879,0.00427294909243295,0.0997641298327626,0.982540149178983,0.992766932700723,0.999988888678969
"Hist1h2bp",3.59500793781718,0.00104787155846516,0.263389583139287,0.98271758070369,0.992868509622454,0.999988888678969
"Gm16982",7.81930001454171,0.0025809049690151,0.251425083842943,0.983283301297559,0.993151295538786,0.999988888678969
"Tacstd2",32.6456710250032,0.00313420309126849,0.211732134765691,0.983229749323893,0.993151295538786,0.999988888678969
"Wdr33",1803.61907818491,0.00153909835544235,0.0746046776783247,0.98323256701186,0.993151295538786,0.999988888678969
"Mir3113",10.0832851143621,-0.00148503206490468,0.254478667929262,0.983305166979498,0.993151295538786,0.999988888678969
"Mzt1",535.68948064318,0.00206236748688909,0.106338738246532,0.983636406381747,0.993330437449725,0.999988888678969
"Tmem70",991.606487175804,0.0011277842928245,0.0921735226382287,0.98363276002302,0.993330437449725,0.999988888678969
"Tm2d1",572.410240006909,0.0026165435518489,0.140872006884982,0.983748651691407,0.993366091192535,0.999988888678969
"Nudt8",378.064557480455,0.00296413126557932,0.137654085950891,0.983868902305263,0.993409822293208,0.999988888678969
"Mpg",501.063338486724,-0.00201622900202531,0.120428309962668,0.9842027699449,0.993669218232608,0.999988888678969
"Mrps6",1076.45917532624,0.0029049636721217,0.143921907961038,0.984362836604292,0.993753114660881,0.999988888678969
"Tlr1",7.0602641386175,-0.00116108872828828,0.258401961676189,0.984548626203772,0.993756153693981,0.999988888678969
"Ppp1ccb",32.7913412988207,0.00263492715549074,0.193890344937695,0.984596756103587,0.993756153693981,0.999988888678969
"Ttc30a2",3.3948408753025,0.00107711821912571,0.261021677072756,0.984563930592391,0.993756153693981,0.999988888678969
"Mir22hg",377.573653817751,0.00471633139818516,0.150529835225167,0.984887087029378,0.993971482891918,0.999988888678969
"Snhg16",142.431526559759,-0.00216605749059499,0.165384193714511,0.985023921902766,0.994031878668643,0.999988888678969
"Vps26b",2132.36580565025,-0.00122973919625282,0.0820471661313801,0.985114388717518,0.994045476571463,0.999988888678969
"Taf12",1177.95068984127,-0.000916190722669081,0.117346637003482,0.98540894614425,0.994264997160708,0.999988888678969
"Rps19-ps3",24.6179881142146,0.00284430800436115,0.22067463076007,0.985502761433656,0.994281953025704,0.999988888678969
"Kcnip3",6.11126787972897,-0.00117091449559228,0.256785917043758,0.985753712357702,0.99431635664398,0.999988888678969
"Zfp143",786.714723451308,-0.002631726843419,0.095283685033283,0.985756758167053,0.99431635664398,0.999988888678969
"Lman2l",830.996215456652,0.0016570234344682,0.0890278577526006,0.985767900630698,0.99431635664398,0.999988888678969
"Slc15a2",123.374983875627,-0.000734228440486658,0.25697473777598,0.986111199134178,0.994348901233392,0.999988888678969
"Nudt14",213.913756347099,0.00274582507412975,0.159079747922162,0.986157799885715,0.994348901233392,0.999988888678969
"Nol10",571.859131423519,-0.00194434858670206,0.104000494403115,0.98608356678631,0.994348901233392,0.999988888678969
"Caskin1",10.7057041932997,-0.0014682985653967,0.243123621701438,0.986107088443684,0.994348901233392,0.999988888678969
"Slc15a4",2054.74430416731,-0.00158043640175548,0.110374850669858,0.986185243613476,0.994348901233392,0.999988888678969
"Stat1",5460.94655132601,-0.000907215197694202,0.0721284628086159,0.986307007931692,0.994394016820715,0.999988888678969
"Eng",70.922748320023,0.00353398194301104,0.199407284356249,0.986535687584773,0.994546908909737,0.999988888678969
"Reps1",856.379401333789,-0.0022144106488989,0.106923009190275,0.986774872971208,0.994710367343166,0.999988888678969
"Atp9a",74.4625564497454,0.00228595401235014,0.232192729619147,0.986852988058489,0.994711447327906,0.999988888678969
"Hmgb3",41.0552325329682,-0.000848177229309583,0.201958271389187,0.98695591008257,0.994737529670263,0.999988888678969
"Atxn2l",5932.81455837353,-0.00177936013686402,0.125522928882379,0.987277438291878,0.994983920520368,0.999988888678969
"Ahrr",7.47619045726099,0.00214300607360768,0.250186386803221,0.987667993766699,0.995089262172345,0.999988888678969
"Gm10037",4.77154142504927,-0.000949246185888965,0.255467474681324,0.987767328944371,0.995089262172345,0.999988888678969
"Arglu1",1352.37272071547,-0.00147306241930022,0.11600134930767,0.987748537188826,0.995089262172345,0.999988888678969
"Noxred1",18.5262876696803,0.00217216262261903,0.231848056793204,0.987573145340915,0.995089262172345,0.999988888678969
"Zc3h10",824.57748503484,0.00159411938248865,0.0866776336132117,0.987634311652188,0.995089262172345,0.999988888678969
"Zfp90",266.236111116389,0.00198115791276865,0.12492509984449,0.987977749564745,0.995223587784226,0.999988888678969
"Cherp",2208.48826563429,0.000976306928869631,0.102229398234581,0.988139570353049,0.995231296733615,0.999988888678969
"Snora70",35.1886529476151,-0.00147074405918601,0.232161860002165,0.988120306648356,0.995231296733615,0.999988888678969
